"renewables.opinion","alloc.fossil","alloc.wind","alloc.solar","alloc.hydro","alloc.nuclear","trump.approval","democrat","republican","libDem","conRep","age","male","white","edu","college","inc","trump.cue","climate.cue","control"
NA,15,24,27,12,22,1,0,0,0,0,30,0,1,5,1,"9",0,0,1
NA,30,30,20,20,0,3,1,0,0,0,41,0,0,4,0,"2",0,0,1
NA,25,25,10,10,30,1,1,0,1,0,38,1,1,6,1,"4",0,0,1
NA,10,30,60,0,0,1,1,0,1,0,44,0,0,8,1,"11",0,0,1
NA,0,33,34,33,0,4,0,0,0,0,37,1,0,1,0,"2",0,0,1
NA,30,5,15,25,25,2,0,1,0,1,43,1,1,5,1,"5",0,0,1
NA,15,17,19,23,26,4,1,0,0,0,48,0,1,5,1,"3",0,0,1
NA,5,40,20,20,15,1,0,0,0,0,45,1,1,3,0,"4",0,0,1
NA,23,12,25,29,11,5,0,1,0,1,36,1,0,8,1,"10",0,0,1
NA,40,15,15,10,20,3,0,1,0,1,25,0,1,6,1,"7",0,0,1
NA,0,30,30,10,30,1,1,0,1,0,30,0,1,4,0,"3",0,0,1
NA,20,25,25,20,10,5,1,0,1,0,33,1,0,5,1,"7",0,0,1
NA,44,0,0,13,43,5,0,1,0,1,74,0,1,2,0,"7",0,0,1
NA,50,12,10,8,20,1,0,0,0,0,57,1,1,5,1,"1",0,0,1
NA,5,15,30,30,20,1,0,0,0,0,29,0,1,1,0,"4",0,0,1
NA,10,25,40,15,10,1,1,0,1,0,40,0,0,2,0,"1",0,0,1
NA,0,34,48,18,0,1,1,0,1,0,33,1,1,5,1,"4",0,0,1
NA,18,19,25,19,19,4,0,1,0,1,33,1,1,5,1,"3",0,0,1
NA,25,15,25,10,25,1,1,0,1,0,33,1,0,6,1,"8",0,0,1
NA,5,40,40,5,10,1,1,0,1,0,65,1,1,8,1,"11",0,0,1
NA,5,49,30,9,7,1,1,0,1,0,52,0,0,5,1,"8",0,0,1
NA,10,30,20,30,10,2,0,1,0,1,21,1,1,5,1,"3",0,0,1
NA,50,10,10,20,10,3,0,1,0,1,42,1,0,2,0,"3",0,0,1
NA,25,20,15,10,30,3,1,0,0,0,25,1,0,5,1,"3",0,0,1
NA,5,30,30,30,5,2,0,1,0,0,40,0,0,6,1,"11",0,0,1
NA,15,30,15,15,25,1,1,0,1,0,38,0,0,4,0,"5",0,0,1
NA,5,30,30,30,5,2,1,0,0,0,35,1,0,5,1,"6",0,0,1
NA,5,33,33,25,4,5,0,1,0,1,20,1,1,2,0,"3",0,0,1
NA,50,12,10,14,14,3,0,1,0,0,18,1,0,2,0,"6",0,0,1
NA,0,25,25,25,25,1,0,0,0,0,29,1,1,5,1,"3",0,0,1
NA,35,5,20,10,30,4,0,1,0,1,66,0,0,3,0,"5",0,0,1
NA,40,22,10,8,20,1,1,0,1,0,32,0,1,5,1,"3",0,0,1
NA,21,35,20,15,9,1,1,0,1,0,28,0,0,2,0,"11",0,0,1
NA,9,17,17,18,39,2,0,0,0,0,26,0,1,5,1,"6",0,0,1
NA,40,10,20,15,15,1,0,1,0,0,40,0,1,2,0,"11",0,0,1
NA,20,20,20,20,20,3,0,1,0,0,37,0,0,5,1,"4",0,0,1
NA,0,25,50,25,0,3,0,1,0,1,35,0,1,3,0,"6",0,0,1
NA,20,25,15,20,20,1,0,0,0,0,22,0,1,1,0,"3",0,0,1
NA,20,20,40,20,0,3,1,0,1,0,49,0,1,6,1,"6",0,0,1
NA,0,30,50,10,10,1,1,0,1,0,50,1,1,5,1,"2",0,0,1
NA,20,28,40,3,9,1,1,0,1,0,37,1,1,6,1,"5",0,0,1
NA,20,20,10,20,30,4,0,1,0,0,41,1,1,2,0,"3",0,0,1
NA,28,10,39,8,15,3,0,0,0,0,24,0,0,2,0,"5",0,0,1
NA,10,20,40,10,20,1,0,1,0,0,55,1,0,7,1,"5",0,0,1
NA,17,10,37,13,23,2,0,0,0,0,55,1,1,5,1,"4",0,0,1
NA,0,0,0,0,100,3,0,0,0,0,39,1,0,5,1,"8",0,0,1
NA,5,25,40,0,30,1,0,0,0,0,33,0,0,2,0,"1",0,0,1
NA,23,19,32,17,9,4,0,1,0,1,28,0,1,4,0,"5",0,0,1
NA,0,25,25,25,25,1,1,0,1,0,24,0,0,5,1,"4",0,0,1
NA,5,20,35,20,20,1,1,0,1,0,45,1,1,6,1,"7",0,0,1
NA,0,15,15,15,55,1,1,0,1,0,48,1,1,2,0,"3",0,0,1
NA,5,30,40,20,5,1,1,0,1,0,39,0,1,5,1,"2",0,0,1
NA,20,20,14,10,36,4,0,1,0,1,23,0,1,1,0,"2",0,0,1
NA,5,15,20,10,50,1,1,0,0,0,50,0,0,5,1,"8",0,0,1
NA,0,25,60,10,5,1,0,0,0,0,62,0,1,2,0,"2",0,0,1
NA,40,15,20,10,15,1,1,0,1,0,29,1,0,5,1,"6",0,0,1
NA,18,23,23,14,22,1,1,0,1,0,26,0,0,1,0,"3",0,0,1
NA,15,15,20,15,35,3,0,1,0,1,30,1,1,6,1,"4",0,0,1
NA,9,14,30,17,30,1,1,0,1,0,30,0,0,2,0,"2",0,0,1
NA,20,20,40,20,0,1,0,0,0,0,59,0,0,2,0,"3",0,0,1
NA,20,20,20,20,20,1,0,0,0,0,27,1,0,2,0,"5",0,0,1
NA,31,20,18,15,16,2,0,1,0,1,48,0,1,5,1,"4",0,0,1
NA,10,20,20,15,35,1,1,0,1,0,32,1,1,6,1,"3",0,0,1
NA,20,10,60,0,10,3,0,1,0,1,35,1,0,6,1,"4",0,0,1
NA,10,30,30,15,15,1,1,0,1,0,66,0,1,6,1,"5",0,0,1
NA,0,25,25,15,35,1,1,0,1,0,43,1,1,2,0,"5",0,0,1
NA,20,25,15,10,30,1,1,0,1,0,21,0,0,2,0,"9",0,0,1
NA,10,30,20,20,20,3,0,0,0,0,46,0,0,6,1,"4",0,0,1
NA,55,14,9,7,15,1,1,0,1,0,36,0,0,4,0,"2",0,0,1
NA,30,26,24,10,10,1,0,0,0,0,52,0,1,5,1,"11",0,0,1
NA,20,30,15,15,20,1,0,0,0,0,40,0,1,7,1,"11",0,0,1
NA,2,20,30,10,38,1,1,0,1,0,39,1,1,2,0,"1",0,0,1
NA,5,34,35,16,10,1,1,0,1,0,28,1,0,5,1,"6",0,0,1
NA,40,30,30,0,0,1,1,0,1,0,38,0,0,5,1,"6",0,0,1
NA,0,20,50,10,20,1,1,0,1,0,27,1,1,1,0,"1",0,0,1
NA,21,16,24,22,17,4,0,1,0,0,68,0,1,5,1,"5",0,0,1
NA,10,15,15,20,40,1,1,0,1,0,28,1,1,2,0,"3",0,0,1
NA,10,10,40,10,30,2,0,1,0,0,23,1,0,5,1,"4",0,0,1
NA,10,40,30,10,10,2,0,1,0,1,40,0,1,3,0,"5",0,0,1
NA,47,1,2,27,23,4,0,0,0,0,49,1,0,1,0,"6",0,0,1
NA,9,27,19,23,22,3,0,0,0,0,40,0,1,6,1,"4",0,0,1
NA,64,5,8,5,18,1,1,0,1,0,48,0,1,4,0,"4",0,0,1
NA,10,30,30,5,25,3,0,0,0,0,67,1,1,5,1,"8",0,0,1
NA,0,25,28,33,14,1,1,0,1,0,36,0,1,2,0,"2",0,0,1
NA,25,25,15,10,25,3,0,0,0,0,27,1,0,7,1,"3",0,0,1
NA,22,24,36,9,9,1,1,0,1,0,45,1,1,2,0,"2",0,0,1
NA,21,23,23,13,20,4,0,1,0,1,53,0,1,5,1,"5",0,0,1
NA,0,15,15,15,55,1,1,0,1,0,18,1,1,2,0,"5",0,0,1
NA,20,10,50,5,15,5,0,1,0,1,58,0,1,5,1,"11",0,0,1
NA,5,25,40,10,20,1,1,0,1,0,49,1,1,5,1,"7",0,0,1
NA,29,15,10,19,27,4,0,1,0,1,70,1,1,5,1,"3",0,0,1
NA,5,30,20,20,25,1,1,0,1,0,43,0,1,6,1,"11",0,0,1
NA,18,25,18,21,18,4,0,1,0,1,34,0,1,5,1,"5",0,0,1
NA,10,26,25,19,20,1,1,0,1,0,56,0,1,2,0,"2",0,0,1
NA,10,15,15,10,50,1,1,0,1,0,32,1,1,2,0,"11",0,0,1
NA,37,15,15,3,30,1,1,0,0,0,42,1,1,5,1,"8",0,0,1
NA,19,37,33,7,4,1,1,0,1,0,31,1,1,5,1,"2",0,0,1
NA,20,25,25,20,10,1,1,0,1,0,37,1,1,6,1,"6",0,0,1
NA,10,10,10,10,60,1,0,1,0,1,28,0,0,5,1,"2",0,0,1
NA,90,0,0,0,10,5,0,1,0,1,50,0,1,4,0,"1",0,0,1
NA,1,12,65,5,17,1,1,0,1,0,30,0,1,5,1,"3",0,0,1
NA,40,15,15,10,20,1,1,0,1,0,30,0,0,5,1,"2",0,0,1
NA,20,10,10,20,40,4,0,1,0,1,36,0,0,6,1,"3",0,0,1
NA,2,8,37,22,31,1,1,0,1,0,32,1,1,5,1,"4",0,0,1
NA,30,20,20,20,10,1,0,1,0,1,54,0,0,8,1,"9",0,0,1
NA,30,19,30,10,11,1,1,0,1,0,41,1,1,8,1,"4",0,0,1
NA,10,20,50,15,5,1,1,0,1,0,56,0,1,6,1,"3",0,0,1
NA,58,22,18,2,0,4,0,1,0,1,35,0,1,1,0,"3",0,0,1
NA,10,40,20,10,20,1,1,0,1,0,48,0,1,2,0,"3",0,0,1
NA,22,8,15,15,40,1,0,1,0,1,40,0,0,5,1,"7",0,0,1
NA,4,16,35,25,20,1,1,0,1,0,57,0,1,5,1,"4",0,0,1
NA,50,10,6,15,19,4,0,1,0,1,20,1,0,1,0,"1",0,0,1
NA,10,25,25,25,15,3,0,1,0,1,32,1,1,1,0,"4",0,0,1
NA,0,30,30,10,30,1,1,0,1,0,31,0,1,7,1,"7",0,0,1
NA,5,25,35,10,25,1,1,0,1,0,33,1,0,5,1,"5",0,0,1
NA,0,45,29,26,0,1,1,0,1,0,39,0,1,6,1,"3",0,0,1
NA,10,30,40,10,10,2,0,1,0,1,41,0,1,1,0,"2",0,0,1
NA,67,5,8,5,15,4,0,1,0,1,54,0,1,5,1,"2",0,0,1
NA,20,5,20,18,37,3,0,1,0,1,41,0,1,5,1,"10",0,0,1
NA,24,21,19,17,19,4,0,1,0,1,30,0,1,5,1,"5",0,0,1
NA,5,35,34,21,5,1,1,0,1,0,29,0,1,5,1,"2",0,0,1
NA,20,20,15,12,33,4,0,1,0,1,33,1,1,5,1,"5",0,0,1
NA,35,20,20,10,15,3,0,1,0,0,53,0,1,8,1,"3",0,0,1
NA,25,5,40,30,0,1,1,0,1,0,41,0,1,5,1,"1",0,0,1
NA,36,19,19,16,10,4,0,1,0,1,20,0,1,1,0,"6",0,0,1
NA,60,30,10,0,0,5,0,1,0,1,31,1,1,5,1,"8",0,0,1
NA,30,30,20,0,20,1,1,0,1,0,38,1,1,5,1,"5",0,0,1
NA,0,15,70,10,5,1,1,0,1,0,38,1,1,2,0,"1",0,0,1
NA,60,15,12,5,8,5,0,1,0,1,51,0,1,1,0,"2",0,0,1
NA,50,20,10,10,10,4,0,1,0,1,40,0,1,6,1,"8",0,0,1
NA,40,10,15,5,30,2,0,1,0,0,41,1,1,2,0,"4",0,0,1
NA,20,25,20,10,25,1,0,0,0,0,54,1,1,5,1,"4",0,0,1
NA,15,40,0,45,0,3,0,1,0,1,36,0,1,4,0,"7",0,0,1
NA,0,10,80,10,0,2,0,0,0,0,48,1,0,6,1,"8",0,0,1
NA,35,25,28,4,8,1,1,0,1,0,43,0,1,3,0,"3",0,0,1
NA,25,25,20,8,22,1,1,0,1,0,51,0,1,2,0,"2",0,0,1
NA,1,15,30,19,35,1,0,0,0,0,32,1,1,1,0,"2",0,0,1
NA,5,30,30,15,20,1,1,0,1,0,38,0,1,5,1,"9",0,0,1
NA,15,31,33,14,7,1,1,0,1,0,48,1,1,2,0,"2",0,0,1
NA,70,30,0,0,0,3,0,1,0,1,50,0,1,4,0,"6",0,0,1
NA,10,26,24,24,16,1,1,0,1,0,46,0,1,5,1,"4",0,0,1
NA,20,30,25,10,15,2,1,0,1,0,22,1,1,2,0,"3",0,0,1
NA,20,25,25,10,20,1,1,0,1,0,38,1,1,8,1,"9",0,0,1
NA,15,35,40,10,0,1,0,0,0,0,54,1,1,6,1,"8",0,0,1
NA,20,20,20,20,20,1,1,0,1,0,44,1,1,8,1,"8",0,0,1
NA,20,40,30,5,5,1,0,1,0,1,42,1,1,4,0,"4",0,0,1
NA,20,40,20,10,10,1,1,0,1,0,38,0,1,5,1,"11",0,0,1
NA,5,80,15,0,0,1,1,0,0,0,47,1,1,4,0,"3",0,0,1
NA,10,25,30,25,10,1,1,0,1,0,41,1,0,5,1,"4",0,0,1
NA,10,35,45,10,0,1,1,0,1,0,51,0,1,2,0,"11",0,0,1
NA,5,10,10,5,70,2,0,1,0,1,34,1,1,6,1,"5",0,0,1
NA,10,25,25,20,20,1,1,0,0,0,35,0,1,2,0,"4",0,0,1
NA,0,30,40,30,0,1,0,0,0,0,48,1,1,8,1,"4",0,0,1
NA,0,30,30,40,0,2,1,0,1,0,23,0,1,2,0,"3",0,0,1
NA,60,20,10,5,5,1,0,1,0,0,39,0,1,2,0,"5",0,0,1
NA,60,10,7,5,18,5,1,0,1,0,33,0,1,6,1,"4",0,0,1
NA,0,40,40,10,10,3,0,1,0,1,34,0,1,5,1,"5",0,0,1
NA,12,21,24,30,13,1,1,0,1,0,25,0,1,5,1,"3",0,0,1
NA,0,5,5,25,65,3,0,0,0,0,44,1,1,5,1,"8",0,0,1
NA,20,30,20,20,10,1,1,0,1,0,38,0,1,4,0,"1",0,0,1
NA,5,40,40,10,5,1,1,0,1,0,34,0,1,5,1,"4",0,0,1
NA,20,30,26,24,0,3,0,1,0,1,20,1,1,2,0,"2",0,0,1
NA,20,20,30,20,10,2,1,0,0,0,30,1,1,1,0,"6",0,0,1
NA,0,40,40,20,0,5,0,1,0,1,42,0,1,1,0,"3",0,0,1
NA,35,25,20,10,10,1,1,0,0,0,42,1,1,2,0,"2",0,0,1
NA,0,20,50,30,0,4,0,0,0,0,42,0,1,3,0,"2",0,0,1
NA,32,17,23,9,19,4,0,1,0,1,58,1,1,5,1,"3",0,0,1
NA,45,0,0,10,45,5,0,1,0,1,30,1,1,1,0,"1",0,0,1
NA,35,32,26,7,0,2,1,0,0,0,32,1,1,6,1,"3",0,0,1
NA,5,34,35,15,11,3,0,0,0,0,36,1,1,5,1,"3",0,0,1
NA,20,25,25,30,0,1,1,0,1,0,53,0,1,4,0,"4",0,0,1
NA,0,25,25,25,25,1,1,0,1,0,38,0,1,5,1,"8",0,0,1
NA,45,15,10,10,20,4,0,1,0,1,36,0,1,2,0,"4",0,0,1
NA,20,25,20,15,20,2,0,0,0,0,24,1,1,2,0,"5",0,0,1
NA,0,35,35,15,15,1,1,0,1,0,55,0,1,8,1,"6",0,0,1
NA,10,10,60,10,10,4,0,1,0,1,38,0,1,3,0,"3",0,0,1
NA,6,12,16,7,59,3,0,1,0,1,40,0,1,6,1,"11",0,0,1
NA,2,48,48,2,0,4,0,1,0,1,45,0,1,5,1,"2",0,0,1
NA,20,20,30,15,15,1,0,0,0,0,43,1,1,5,1,"8",0,0,1
NA,70,0,0,10,20,4,0,1,0,1,56,1,1,5,1,"8",0,0,1
NA,6,27,54,13,0,3,0,1,0,1,32,0,1,3,0,"4",0,0,1
NA,0,10,80,5,5,1,1,0,0,0,39,0,1,5,1,"3",0,0,1
NA,0,25,20,10,45,1,1,0,1,0,32,1,1,5,1,"11",0,0,1
NA,65,0,5,5,25,4,0,0,0,0,20,0,1,2,0,"4",0,0,1
NA,50,10,10,20,10,3,0,0,0,0,58,0,1,6,1,"8",0,0,1
NA,50,20,15,10,5,1,0,1,0,1,40,1,1,6,1,"11",0,0,1
NA,10,35,15,10,30,1,1,0,1,0,42,0,1,5,1,"7",0,0,1
NA,3,41,56,0,0,1,1,0,1,0,34,1,1,5,1,"4",0,0,1
NA,10,20,20,20,30,2,0,0,0,0,30,1,0,5,1,"2",0,0,1
NA,30,20,20,10,20,1,1,0,1,0,69,0,1,1,0,"3",0,0,1
NA,48,12,20,5,15,2,1,0,0,0,43,0,0,8,1,"9",0,0,1
NA,0,50,25,25,0,1,1,0,1,0,62,0,1,2,0,"2",0,0,1
NA,0,45,40,5,10,1,1,0,1,0,67,0,1,4,0,"3",0,0,1
NA,8,18,50,23,1,1,1,0,1,0,25,0,0,5,1,"3",0,0,1
NA,35,25,10,10,20,1,1,0,1,0,23,0,0,2,0,"8",0,0,1
NA,25,3,5,10,57,5,0,1,0,1,66,1,1,1,0,"7",0,0,1
NA,0,35,35,30,0,1,1,0,1,0,26,0,0,5,1,"4",0,0,1
NA,40,15,10,5,30,1,1,0,1,0,23,1,0,5,1,"5",0,0,1
NA,23,23,15,22,17,4,0,1,0,1,35,0,1,5,1,"5",0,0,1
NA,45,15,10,7,23,1,0,1,0,1,63,1,1,5,1,"11",0,0,1
NA,35,20,15,10,20,2,0,0,0,0,39,1,0,2,0,"2",0,0,1
NA,51,26,23,0,0,4,0,1,0,1,53,0,0,4,0,"6",0,0,1
NA,10,30,50,10,0,1,1,0,1,0,60,0,1,4,0,"3",0,0,1
NA,30,5,30,25,10,3,0,0,0,0,46,0,0,5,1,"3",0,0,1
NA,30,20,35,10,5,2,0,1,0,1,42,0,0,4,0,"3",0,0,1
NA,56,12,10,12,10,3,1,0,0,0,39,1,0,1,0,"3",0,0,1
NA,40,15,15,15,15,2,1,0,1,0,28,0,0,8,1,"8",0,0,1
NA,20,20,20,20,20,1,1,0,1,0,35,0,0,4,0,"8",0,0,1
NA,28,24,21,17,10,1,1,0,1,0,31,1,0,5,1,"11",0,0,1
NA,23,21,15,22,19,1,1,0,0,0,47,0,0,2,0,"2",0,0,1
NA,0,55,15,15,15,1,1,0,0,0,22,0,0,1,0,"2",0,0,1
NA,1,28,50,20,1,1,1,0,1,0,29,0,0,5,1,"4",0,0,1
NA,15,18,25,24,18,1,0,0,0,0,44,1,0,5,1,"2",0,0,1
NA,40,20,10,5,25,1,1,0,0,0,74,1,1,6,1,"4",0,0,1
NA,0,25,25,25,25,1,1,0,1,0,72,1,1,5,1,"7",0,0,1
NA,20,25,35,15,5,1,1,0,1,0,26,0,0,5,1,"5",0,0,1
NA,30,25,25,15,5,1,1,0,1,0,23,0,0,4,0,"11",0,0,1
NA,20,20,23,11,26,1,1,0,1,0,27,0,0,5,1,"11",0,0,1
NA,10,20,20,14,36,1,0,0,0,0,38,1,0,6,1,"6",0,0,1
NA,10,20,20,25,25,2,0,1,0,1,62,0,1,2,0,"1",0,0,1
NA,0,15,66,10,9,1,0,0,0,0,37,0,0,5,1,"4",0,0,1
NA,25,25,50,0,0,1,1,0,1,0,51,0,0,2,0,"1",0,0,1
NA,0,30,50,20,0,1,1,0,1,0,63,1,0,5,1,"3",0,0,1
NA,25,10,50,15,0,3,0,1,0,1,29,0,0,2,0,"4",0,0,1
NA,20,20,20,20,20,3,0,1,0,1,55,0,0,1,0,"1",0,0,1
NA,20,10,30,20,20,4,0,0,0,0,47,1,0,6,1,"8",0,0,1
NA,18,10,16,40,16,4,0,1,0,1,82,0,1,4,0,"3",0,0,1
NA,10,10,0,0,80,2,0,1,0,1,25,1,0,3,0,"2",0,0,1
NA,19,25,50,6,0,4,0,1,0,1,36,0,1,4,0,"8",0,0,1
NA,5,50,30,15,0,1,1,0,1,0,71,1,1,5,1,"2",0,0,1
NA,25,15,15,10,35,3,0,0,0,0,35,1,0,6,1,"11",0,0,1
NA,80,10,10,0,0,5,0,1,0,1,64,0,1,1,0,"2",0,0,1
NA,0,50,25,15,10,1,0,0,0,0,23,0,0,2,0,"8",0,0,1
NA,35,25,20,15,5,1,0,0,0,0,32,1,0,2,0,"6",0,0,1
NA,0,75,15,10,0,1,1,0,1,0,43,0,0,4,0,"3",0,0,1
NA,10,0,50,15,25,2,0,1,0,1,73,0,1,5,1,"4",0,0,1
NA,25,30,15,25,5,1,1,0,0,0,61,0,0,3,0,"2",0,0,1
NA,32,36,32,0,0,4,0,1,0,1,67,0,1,1,0,"1",0,0,1
NA,35,25,15,10,15,4,0,1,0,1,35,1,0,5,1,"6",0,0,1
NA,15,25,30,25,5,1,0,1,0,1,46,1,0,5,1,"3",0,0,1
NA,20,10,30,10,30,1,1,0,1,0,26,1,0,5,1,"7",0,0,1
NA,51,10,10,10,19,4,0,1,0,1,74,1,1,3,0,"3",0,0,1
NA,20,20,40,5,15,4,0,1,0,1,51,1,0,6,1,"4",0,0,1
NA,19,20,32,11,18,1,1,0,0,0,20,1,0,2,0,"2",0,0,1
NA,20,20,30,15,15,1,1,0,0,0,70,0,1,3,0,"3",0,0,1
NA,5,30,40,20,5,1,1,0,1,0,31,1,0,4,0,"4",0,0,1
NA,23,16,11,12,38,1,1,0,1,0,20,1,0,2,0,"6",0,0,1
NA,0,50,50,0,0,1,1,0,1,0,48,0,0,5,1,"8",0,0,1
NA,10,25,30,15,20,2,0,0,0,0,26,1,0,5,1,"8",0,0,1
NA,5,5,5,5,80,2,0,1,0,1,70,1,1,7,1,"9",0,0,1
NA,0,30,40,20,10,1,0,0,0,0,46,1,0,4,0,"2",0,0,1
NA,50,2,17,11,20,4,0,1,0,1,44,1,0,4,0,"3",0,0,1
NA,10,25,25,25,15,1,1,0,1,0,64,0,1,4,0,"6",0,0,1
NA,60,10,10,10,10,1,1,0,1,0,47,0,0,2,0,"3",0,0,1
NA,0,20,60,20,0,1,1,0,1,0,68,1,0,6,1,"7",0,0,1
NA,10,6,22,11,51,1,0,0,0,0,23,0,1,3,0,"6",0,0,1
NA,34,38,17,10,1,3,0,0,0,0,23,0,0,5,1,"4",0,0,1
NA,21,21,30,8,20,1,1,0,1,0,20,0,0,5,1,"8",0,0,1
NA,25,10,10,30,25,2,0,1,0,1,20,1,0,2,0,"6",0,0,1
NA,10,29,21,40,0,1,1,0,1,0,43,0,1,5,1,"9",0,0,1
NA,6,14,25,10,45,2,0,1,0,1,34,1,0,2,0,"4",0,0,1
NA,0,35,35,30,0,1,1,0,1,0,71,0,1,4,0,"2",0,0,1
NA,15,28,35,7,15,1,1,0,0,0,32,1,0,5,1,"3",0,0,1
NA,5,5,50,15,25,4,0,1,0,1,60,1,1,5,1,"6",0,0,1
NA,95,5,0,0,0,1,0,1,0,1,60,0,1,5,1,"2",0,0,1
NA,35,15,20,5,25,3,0,1,0,1,34,0,1,4,0,"8",0,0,1
NA,9,12,62,12,5,1,1,0,1,0,46,0,0,5,1,"3",0,0,1
NA,15,25,20,10,30,1,1,0,0,0,50,1,0,4,0,"1",0,0,1
NA,0,11,22,0,67,1,1,0,1,0,30,1,0,2,0,"11",0,0,1
NA,5,50,20,15,10,1,1,0,0,0,56,1,0,2,0,"1",0,0,1
NA,10,30,25,25,10,1,1,0,0,0,63,0,0,5,1,"8",0,0,1
NA,20,20,20,20,20,4,0,1,0,1,82,0,1,5,1,"3",0,0,1
NA,0,20,50,20,10,1,1,0,1,0,66,1,1,2,0,"8",0,0,1
NA,0,25,75,0,0,1,1,0,1,0,43,0,0,5,1,"7",0,0,1
NA,12,28,34,24,2,1,1,0,1,0,42,0,0,5,1,"3",0,0,1
NA,10,45,35,10,0,1,1,0,1,0,63,0,1,2,0,"3",0,0,1
NA,10,30,40,20,0,4,0,1,0,0,76,0,1,4,0,"5",0,0,1
NA,0,30,40,30,0,2,0,1,0,0,71,0,1,2,0,"2",0,0,1
NA,0,80,17,3,0,1,1,0,0,0,21,0,0,5,1,"2",0,0,1
NA,2,45,45,8,0,1,1,0,1,0,61,0,1,6,1,"6",0,0,1
NA,10,22,22,22,24,1,1,0,1,0,27,1,0,4,0,"4",0,0,1
NA,5,50,30,10,5,1,1,0,1,0,33,1,0,2,0,"2",0,0,1
NA,30,30,20,10,10,4,0,1,0,1,57,0,0,5,1,"6",0,0,1
NA,0,25,40,10,25,1,1,0,1,0,36,0,0,8,1,"6",0,0,1
NA,0,33,34,33,0,1,0,0,0,0,46,1,0,6,1,"5",0,0,1
NA,51,14,19,5,11,4,0,1,0,1,26,1,0,5,1,"3",0,0,1
NA,0,30,40,30,0,1,1,0,1,0,52,0,0,5,1,"1",0,0,1
NA,15,25,30,10,20,2,1,0,0,0,34,0,0,8,1,"11",0,0,1
NA,5,25,25,40,5,1,1,0,1,0,54,0,0,6,1,"2",0,0,1
NA,5,50,25,10,10,4,0,1,0,1,37,1,0,5,1,"7",0,0,1
NA,10,10,10,0,70,1,0,0,0,0,45,1,1,5,1,"3",0,0,1
NA,10,20,50,15,5,3,1,0,1,0,23,0,0,1,0,"3",0,0,1
NA,0,35,30,25,10,2,0,0,0,0,64,1,1,5,1,"2",0,0,1
NA,0,20,15,10,55,1,1,0,1,0,67,0,1,8,1,"10",0,0,1
NA,30,10,10,25,25,4,0,0,0,0,44,0,0,3,0,"4",0,0,1
NA,5,20,40,30,5,1,0,1,0,1,60,1,1,5,1,"11",0,0,1
NA,5,50,10,25,10,1,1,0,0,0,49,0,0,4,0,"1",0,0,1
NA,30,20,15,10,25,3,0,1,0,1,46,0,0,5,1,"4",0,0,1
NA,0,40,20,0,40,1,1,0,1,0,41,0,0,1,0,"1",0,0,1
NA,20,20,20,10,30,2,0,1,0,0,28,1,0,5,1,"7",0,0,1
NA,22,37,32,4,5,2,1,0,1,0,39,1,0,2,0,"3",0,0,1
NA,15,16,22,18,29,2,1,0,1,0,32,1,0,2,0,"3",0,0,1
NA,14,28,37,9,12,2,1,0,1,0,35,1,0,5,1,"6",0,0,1
NA,45,20,15,10,10,1,0,1,0,1,33,0,0,2,0,"4",0,0,1
NA,35,15,10,10,30,4,0,0,0,0,53,1,0,5,1,"11",0,0,1
NA,20,20,20,10,30,1,1,0,1,0,35,0,0,5,1,"11",0,0,1
NA,40,20,15,10,15,1,1,0,1,0,69,0,1,2,0,"4",0,0,1
NA,30,20,20,20,10,2,1,0,1,0,37,1,0,5,1,"8",0,0,1
NA,40,20,20,10,10,1,0,0,0,0,40,1,0,4,0,"4",0,0,1
NA,65,0,0,0,35,3,0,1,0,1,20,0,0,2,0,"3",0,0,1
NA,29,20,15,11,25,2,0,1,0,1,23,0,0,5,1,"3",0,0,1
NA,40,0,15,5,40,2,0,1,0,1,43,1,0,5,1,"8",0,0,1
NA,0,30,40,30,0,1,1,0,1,0,61,0,1,2,0,"2",0,0,1
NA,5,20,50,20,5,1,1,0,1,0,66,0,1,4,0,"3",0,0,1
NA,30,0,24,10,36,1,0,0,0,0,33,1,0,4,0,"5",0,0,1
NA,40,20,10,19,11,4,0,1,0,1,24,1,0,5,1,"2",0,0,1
NA,27,10,12,11,40,5,0,1,0,1,41,1,0,6,1,"4",0,0,1
NA,60,10,20,10,0,4,0,1,0,1,31,0,0,5,1,"5",0,0,1
NA,15,15,50,11,9,1,1,0,1,0,28,0,0,2,0,"3",0,0,1
NA,10,25,25,15,25,1,1,0,1,0,59,0,0,7,1,"4",0,0,1
NA,20,22,25,23,10,1,1,0,1,0,29,0,0,5,1,"3",0,0,1
NA,0,10,90,0,0,1,1,0,1,0,79,0,1,5,1,"2",0,0,1
NA,10,20,30,20,20,1,1,0,1,0,65,0,1,4,0,"3",0,0,1
NA,4,31,30,12,23,1,1,0,1,0,63,1,1,8,1,"4",0,0,1
NA,30,25,15,10,20,2,1,0,1,0,49,0,0,5,1,"6",0,0,1
NA,45,20,10,10,15,1,1,0,1,0,72,0,1,4,0,"2",0,0,1
NA,0,35,35,30,0,1,1,0,1,0,30,0,0,4,0,"3",0,0,1
NA,30,15,15,10,30,3,0,0,0,0,65,1,0,5,1,"2",0,0,1
NA,15,27,30,6,22,1,1,0,0,0,41,0,0,1,0,"6",0,0,1
NA,30,0,35,25,10,4,0,1,0,1,40,1,0,5,1,"6",0,0,1
NA,58,10,7,5,20,3,0,0,0,0,34,1,0,2,0,"5",0,0,1
